"Date","Price","Open","High","Low","Vol.","Change %"
"22/11/2023","16.00","16.00","16.35","16.05","66.14K","0.00%"
"21/11/2023","16.00","16.00","16.45","16.00","81.00K","0.00%"
"20/11/2023","16.00","16.00","16.45","15.90","356.67K","0.00%"
"17/11/2023","16.00","16.00","16.00","16.00","520.38K","0.00%"
"16/11/2023","16.00","16.00","16.10","16.00","238.48K","0.00%"
"15/11/2023","16.00","16.00","16.40","15.50","64.05K","0.00%"
"14/11/2023","16.00","16.00","16.50","15.55","360.25K","0.00%"
"13/11/2023","16.00","16.00","16.00","16.00","987.29K","0.00%"
"10/11/2023","16.00","15.50","16.00","16.00","363.93K","3.23%"
"09/11/2023","15.50","15.50","15.80","15.50","234.07K","0.00%"
"08/11/2023","15.50","15.50","15.75","15.50","209.60K","0.00%"
"07/11/2023","15.50","15.50","15.75","15.55","1.26M","0.00%"
"06/11/2023","15.50","15.00","15.50","15.50","1.95M","3.33%"
"03/11/2023","15.00","15.00","15.70","15.25","154.15K","0.00%"
"02/11/2023","15.00","15.00","15.65","15.20","240.04K","0.00%"
"01/11/2023","15.00","15.00","15.00","15.00","1.02M","0.00%"
"31/10/2023","15.00","15.00","15.70","15.20","218.18K","0.00%"
"30/10/2023","15.00","15.00","15.25","14.60","269.00K","0.00%"
"27/10/2023","15.00","15.05","15.00","15.00","382.54K","-0.33%"
"26/10/2023","15.05","15.15","15.15","15.05","1.12M","-0.66%"
"25/10/2023","15.15","15.15","15.25","15.15","102.18K","0.00%"
"24/10/2023","15.15","15.15","15.25","14.90","81.18K","0.00%"
"23/10/2023","15.15","15.15","15.70","15.00","714.96K","0.00%"
"20/10/2023","15.15","15.15","15.70","15.15","50.92K","0.00%"
"19/10/2023","15.15","15.15","15.75","15.20","53.37K","0.00%"
"18/10/2023","15.15","15.15","15.80","15.25","27.43K","0.00%"
"17/10/2023","15.15","15.35","15.15","15.15","1.22M","-1.30%"
"16/10/2023","15.35","15.15","15.35","15.35","352.92K","1.32%"
"13/10/2023","15.15","15.15","15.80","14.90","76.93K","0.00%"
"12/10/2023","15.15","15.15","15.45","14.70","237.56K","0.00%"
"11/10/2023","15.15","15.15","15.50","15.00","402.32K","0.00%"
"10/10/2023","15.15","16.00","15.15","15.15","1.21M","-5.31%"
"09/10/2023","16.00","16.00","15.95","15.50","82.85K","0.00%"
"06/10/2023","16.00","16.00","16.00","16.00","809.38K","0.00%"
"05/10/2023","16.00","16.00","16.00","15.05","27.53K","0.00%"
"04/10/2023","16.00","16.00","16.00","15.10","149.16K","0.00%"
"03/10/2023","16.00","16.00","16.00","15.10","67.27K","0.00%"
"29/09/2023","16.00","16.00","16.00","16.00","3.54M","0.00%"
"28/09/2023","16.00","16.00","16.05","16.00","209.73K","0.00%"
"26/09/2023","16.00","16.00","16.00","16.00","308.99K","0.00%"
"25/09/2023","16.00","16.05","16.05","16.00","1.28M","-0.31%"
"22/09/2023","16.05","16.05","16.40","16.05","196.01K","0.00%"
"21/09/2023","16.05","16.05","16.05","16.05","735.87K","0.00%"
"20/09/2023","16.05","16.00","16.05","16.05","230.36K","0.31%"
"19/09/2023","16.00","16.00","16.00","16.00","331.06K","0.00%"
"18/09/2023","16.00","16.00","16.00","16.00","1.44M","0.00%"
"15/09/2023","16.00","16.00","16.20","16.00","33.92K","0.00%"
"14/09/2023","16.00","15.90","16.00","16.00","1.23M","0.63%"
"13/09/2023","15.90","15.90","16.25","14.80","481.26K","0.00%"
"12/09/2023","15.90","16.00","15.90","15.80","4.97M","-0.63%"
"11/09/2023","16.00","16.00","16.25","16.00","2.38M","0.00%"
"08/09/2023","16.00","16.00","16.00","16.00","1.59M","0.00%"
"07/09/2023","16.00","16.00","16.00","16.00","1.41M","0.00%"
"06/09/2023","16.00","16.00","16.00","16.00","798.57K","0.00%"
"05/09/2023","16.00","16.20","16.00","15.80","5.32M","-1.23%"
"04/09/2023","16.20","15.00","16.20","16.20","722.42K","8.00%"
"01/09/2023","15.00","15.00","15.40","14.85","87.34K","0.00%"
"31/08/2023","15.00","15.00","15.00","15.00","375.54K","0.00%"
"30/08/2023","15.00","15.00","15.40","14.70","265.55K","0.00%"
"29/08/2023","15.00","14.40","15.00","15.00","1.78M","4.17%"
"28/08/2023","14.40","15.15","14.40","14.40","636.34K","-4.95%"
"25/08/2023","15.15","15.15","15.40","15.15","127.53K","0.00%"
"24/08/2023","15.15","15.80","15.15","15.15","819.52K","-4.11%"
"23/08/2023","15.80","15.80","15.90","15.20","70.15K","0.00%"
"22/08/2023","15.80","16.15","15.80","15.80","13.20M","-2.17%"
"21/08/2023","16.15","16.15","15.80","15.00","1.00M","0.00%"
"18/08/2023","16.15","16.15","15.80","15.05","399.29K","0.00%"
"17/08/2023","16.15","16.15","15.80","15.00","325.38K","0.00%"
"16/08/2023","16.15","16.15","15.80","15.20","160.27K","0.00%"
"15/08/2023","16.15","16.15","16.15","15.05","811.85K","0.00%"
"14/08/2023","16.15","15.80","16.15","15.75","2.46M","2.22%"
"11/08/2023","15.80","15.50","15.80","15.20","2.18M","1.94%"
"10/08/2023","15.50","15.50","15.50","15.00","477.27K","0.00%"
"09/08/2023","15.50","15.00","15.75","15.50","5.55M","3.33%"
"08/08/2023","15.00","15.65","15.00","15.00","304.58K","-4.15%"
"07/08/2023","15.65","15.65","15.40","14.40","106.05K","0.00%"
"04/08/2023","15.65","15.80","15.75","15.35","1.10M","-0.95%"
"03/08/2023","15.80","15.80","15.90","14.55","300.14K","0.00%"
"02/08/2023","15.80","15.50","15.80","15.50","21.30M","1.94%"
"01/08/2023","15.50","15.30","15.70","15.25","41.87M","1.31%"
"31/07/2023","15.30","17.00","15.30","15.30","379.93K","-10.00%"
"28/07/2023","17.00","17.00","15.90","15.30","330.49K","0.00%"
"27/07/2023","17.00","16.45","17.00","16.45","1.80M","3.34%"
